"Response.ID","Time.Started","Date.Submitted","Status","Language","SessionID","User.Agent","Extended.User.Agent","Tags","Invite.Status","anonID","Source","surVer","Invite.Custom.Field.4","surName","URL.Variable..sguid","In.what.capacity.have.you.observed.this.student.as.a.leader.","Other...please.describe.In.what.capacity.have.you.observed.this.student.as.a.leader.","val_1","val_2","val_3","val_4","val_5","val_6","val_7","val_8","val_9","val_10","val_11","val_12","val_13","val_14","val_15","val_16","val_17","val_18","val_19","val_20","val_21","uh_1","uh_2","uh_3","uh_4","uh_5","uh_6","uh_7","uh_8","uh_9","uh_10","uh_11","uh_12","uh_13","uh_14","uh_15","uh_16","uh_17","uh_18","uh_19","uh_20","uh.only","ili_1","ili_2","ili_3","ili_4","ili_5","ili_6","ili_7","ili_8","ili_9","ili_10","ili_11","ili_12","ili_13","ili_14","ili_15","bfi_1","bfi_2R","bfi_3","bfi_4","bfi_5","bfi_6R","bfi_7","bfi_8R","bfi_9R","bfi_10","bfi_11","bfi_12R","bfi_13","bfi_14","bfi_15","bfi_16","bfi_17","bfi_18R","bfi_19","bfi_20","bfi_21R","bfi_22","bfi_23R","bfi_24R","bfi_25","bfi_26","bfi_27R","bfi_28","bfi_29","bfi_30","bfi_31R","bfi_32","bfi_33","bfi_34R","bfi_35R","bfi_36","bfi_37R","bfi_38","bfi_39","bfi_40","bfi_41R","bfi_42","bfi_43R","bfi_44","ffmq_1","ffmq_2","ffmq_3R","ffmq_4R","ffmq_5","ffmq_6","ffmq_7R","ffmq_8R","ffmq_9R","ffmq_10","ffmq_11","ffmq_12","ffmq_13R","ffmq_14R","ffmq_15","authNaha_1","authNaha_2","authNaha_3","authNaha_4","authNaha_5","authNaha_6","authNaha_7","authNaha_8","authNaha_9","authNaha_10","authNaha_11","authNaha_12","authNaha_13","authNaha_14","authNaha_15","authNaha_16","tfl_1","tfl_2","tfl_3","tfl_4","tfl_5","tfl_6","tfl_7","tfl_8","tfl_9","tfl_10","tfl_11","tfl_12","tfl_13R","tfl_14","tfl_15","tfl_16","tfl_17","tfl_18","narc_1","narc_2","narc_3","narc_4","narc_5","narc_6","narc_7","narc_8","narc_9","narc_10","narc_11","narc_12","narc_13","narc_14","Which.section.of.PS.344.are.you.in.","Who.is.your.professor.","In.what.year.do.you.graduate.","What.is.your.current.GPA...This.is.optional.but.would.be.helpful.for.a.future.class.demonstration.of.the.research.process.","LPC.score.","Identity.Prototypicality.score.","Identity.Advancement.Champion.score.","Identity.Entrepreneurship.score...","Identity.Impresarioship.Embedding.score...","Total.Identity.Leadership.Score","Conformity.score","Tradition.Score","Benevolence.Score","Universalism.Score","Self.Direction.Score","Stimulation.Score","Hedonism.Score","Achievement.Score","Power.Score","Security.Score","UH.Score","Extraversion.score","Agreeableness.Score","Conscientiousness.Score","Neuroticism.Score","Openness.Score","Observing.Score..FFMQ.","Describing.Score..FFMQ.","Acting.with.Awareness.Score..FFMQ.","Nonjudging.Score..FFMQ.","Nonreactivity.Score..FFMQ.","Self.awareness..authentic.","Balanced.perception..authentic.","Value.based.behavior..authentic.","Relational.Transparency..authentic.","Total.authentic.leadership","Type.A","Total.Emotional.Intelligence","Vision..TFL.","Inspirational.motivation..TFL.","Intellectual.stimulation..TFL.","Individualized.consideration..TFL.","Personal.recognition..TFL.","Idealized.influence..TFL.","Total.TFL","Self.monitoring.Score","Positive.Leadership.Score","Narcissism.Score"
796,"9/14/16 21:36","9/14/16 21:47","Complete","English","377bd3304bc1282f242caf05fcbea96a","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Saf","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Complete",622,"Import",2,"MAJ+Jarman","Feedback assessment invitation (to raters)","wPXrWJsRPl5SJPV9W","2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,6,5,8,4,7,7,8,5,8,4,0,1,2,7,8,6,1,NA,6,6,7,5,7,5,6,4,6,7,7,4,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,7,4,2,3,6,2,5,6,1,7,5,7,4,6,6,6,5,6,6,7,5,7,6,6,6,6,2,5,5,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.25,6.25,6.5,4.333333333,5.933333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,19,25,23,91,0,5.615384615,5.666666667,6,5.333333333,6,5.666666667,6.333333333,5.833333333,0,71,71
65,"9/4/16 17:30","9/4/16 23:28","Complete","English","8cdc091afda66eb9de3aed810bb85c0d","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safa","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Complete",617,"Import",1,"MAJ+Jarman","Self-assessment invite (to students)","9KOYoMt2JWdsvnX6e","","",2,1,3,1,2,1,4,2,5,3,5,4,3,4,4,3,4,5,2,3,3,5,6,3,7,7,4,7,7,4,5,4,8,5,3,3,5,4,8,5,2,NA,7,6,5,3,7,6,6,6,7,7,7,6,7,6,7,2,6,6,1,2,7,7,5,6,7,5,2,7,7,5,4,5,2,5,5,7,2,5,7,5,6,6,7,6,6,7,7,5,7,5,2,4,7,5,6,6,6,3,2,3,1,2,2,3,4,4,1,2,3,3,1,2,2,1,7,7,7,5,7,6,7,5,5,5,6,6,7,3,6,6,6,5,4,6,6,6,6,4,6,6,7,6,2,6,4,6,6,6,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,3,3.38,76,7,6.25,6.25,5,6.2,3.5,4,4.5,2.5,3.5,2.5,3,2,2.5,3,5.1,2.75,5,5.25,3.5,4.3,3.333333333,0.666666667,2.333333333,2,2.333333333,27,19,23,12,81,4,4.961538462,6,5,4.666666667,6,6.333333333,6,5.666666667,30,83,90
460,"9/10/16 21:39","9/14/16 22:13","Partial","English","eb3301fb62b3a4d8bb1d11f0ca93ee95","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safa","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Partial",617,"Import",2,"COL+Cotting","Feedback assessment invitation (to raters)","mo5RDktoqZDFbgrGk","3","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,3,5,4,5,5,6,6,5,6,4,5,4,4,5,5,3,4,NA,6,6,6,3,6,5,6,4,5,5,6,6,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,2,1,2,0,2,2,2,1,1,3,6,6,5,4,3,6,5,5,4,5,5,5,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,"9/10/16 12:12","9/10/16 15:12","Complete","English","906b317a1a191c50221f4d85606aded4","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Saf","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Complete",655,"Import",2,"Dr.+Adelman","Feedback assessment invitation (to raters)","yPX42rI9xm1HWMpZl","1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,7,7,8,7,6,8,5,8,7,8,7,6,7,6,7,8,7,6,NA,7,7,7,7,7,7,7,7,7,7,7,6,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,2,3,3,2,1,1,3,2,3,1,0,2,6,7,7,1,4,7,6,6,6,7,3,6,6,6,7,6,7,7,5,6,7,7,7,7,6,6,7,7,1,5,6,5,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,6.75,6.666666667,6.866666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,NA,NA,NA,NA,NA,2.666666667,3,3,3,2.666666667,25,27,21,22,95,0,5.269230769,7,6.333333333,5.666666667,5.666666667,7,7,6.444444444,0,95,95
883,"9/16/16 16:49","9/16/16 16:56","Complete","English","fce6820fd020682a9a3b06e152a1ef00","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",NA,"Complete",516,"Import",2,"Dr.+Adelman","Feedback assessment invitation (to raters)","AxrbmpcyA18F8wgmn","3","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,6,6,6,6,6,6,6,4,6,5,3,5,5,5,5,5,4,NA,5,5,6,5,6,6,6,6,6,5,6,5,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,7,3,5,2,5,4,5,6,6,5,2,2,3,5,5,4,3,3,5,5,5,5,3,3,4,5,3,4,3,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.75,5.5,5.75,5.333333333,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,19,21,9,68,0,4.076923077,5,4.333333333,3,3.666666667,4.666666667,5,4.277777778,0,67,67
884,"9/16/16 16:56","9/16/16 17:01","Complete","English","f6a7108dd30bd92e1f7509f6cdd3ed92","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",NA,"Complete",516,"Import",2,"MAJ+Jarman","Feedback assessment invitation (to raters)","gYKxpBhWDbLS8vGKo","3","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,7,6,7,6,6,6,7,6,6,6,6,6,4,5,5,6,7,6,NA,6,6,7,7,7,7,7,6,7,6,6,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,7,3,4,5,6,3,6,6,5,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,2,6,6,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.75,6.5,6.75,6.666666667,6.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,23,24,18,89,0,5.538461538,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,7,6.722222222,0,81,81
317,"9/9/16 20:43","9/10/16 13:10","Complete","English","f9efdcd9f475b506ba66ab2a0cf40116","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Saf","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Complete",25,"Import",2,"MAJ+Jarman","Feedback assessment invitation (to raters)","LYPXWYh7OkgFg8O5e","2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,7,8,8,5,7,7,6,7,6,7,6,8,7,5,8,8,6,4,NA,7,7,7,7,6,7,6,7,7,7,6,5,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,2,3,4,4,3,1,2,4,1,3,2,2,7,7,7,4,6,7,6,3,6,7,6,7,7,5,7,7,6,5,6,7,7,6,6,7,6,7,6,5,1,5,5,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.5,7,6.5,6.333333333,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.55,NA,NA,NA,NA,NA,3.333333333,0.666666667,2,2.333333333,2.333333333,28,24,25,16,93,0,4.346153846,6.333333333,5.666666667,5.666666667,6.666666667,6.333333333,6,6.111111111,0,90,90
888,"9/10/16 19:15","9/16/16 20:58","Complete","English","a2de4ab9f2795ff3553fc570817e811a","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Saf","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Complete",25,"Import",2,"COL+Cotting","Feedback assessment invitation (to raters)","lrbqd7h0paxFlMkX0","1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,6,7,7,6,7,6,6,7,5,8,6,7,6,4,5,7,6,7,NA,6,5,7,6,5,6,5,6,5,6,6,5,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,3,2,4,3,3,2,1,2,4,3,2,3,1,6,2,3,2,3,2,3,3,4,6,6,5,6,5,6,5,6,6,5,7,6,6,5,6,7,4,6,2,6,3,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.5,5.25,5.75,5.666666667,5.533333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.35,NA,NA,NA,NA,NA,3,3,1.333333333,1.666666667,2,18,17,15,17,67,0,4.423076923,5.666666667,5.666666667,5,6,5.333333333,6,5.611111111,0,84,84
704,"9/9/16 21:09","9/14/16 20:43","Complete","English","4bfa417d05a675f9bb3f0e956962ae46","Mozilla/5.0 (Linux; Android 6.0.1; SM-G920P Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chr","Mozilla/5.0 (Linux; Android 6.0.1; SM-G920P Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36",NA,"Complete",520,"Import",2,"COL+Cotting","Feedback assessment invitation (to raters)","VdeVbPTqoJ4CrY2P9","Other","observer to a group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,6,8,8,6,8,6,6,8,6,8,6,6,4,6,8,8,6,6,NA,7,7,7,7,6,7,7,7,7,7,7,4,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,3,2,2,1,1,3,1,2,1,1,3,7,7,7,3,5,1,7,1,7,7,5,7,7,6,5,6,7,5,5,4,5,7,7,6,6,5,4,6,1,5,5,7,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.75,7,6.75,6,6.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,NA,NA,NA,NA,NA,1.333333333,2,3.333333333,3.333333333,3,28,24,27,13,92,0,4.384615385,7,5.333333333,5.333333333,5.333333333,4.666666667,6.666666667,5.722222222,0,79,79
689,"9/13/16 13:44","9/13/16 15:45","Complete","English","853e3a60cd141e6b7aa290a6a734bd56","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safa","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Complete",209,"Import",2,"MAJ+Jarman","Feedback assessment invitation (to raters)","yPX47jH9xm1HWMpZl","3","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,4,5,3,4,4,5,6,7,4,6,6,4,5,4,5,5,4,4,NA,7,6,6,7,6,7,5,5,6,6,6,6,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,3,2,1,2,0,4,2,3,2,0,3,7,6,6,4,4,3,6,5,5,4,4,6,5,6,5,7,6,5,6,4,4,6,6,6,5,5,5,6,2,6,4,5,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.25,6,5.75,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,NA,NA,NA,NA,NA,1.666666667,2.666666667,2,3.666666667,3.333333333,24,18,22,17,81,0,5,6,5.666666667,5,4.666666667,4.333333333,6.333333333,5.333333333,0,72,72
643,"9/12/16 10:05","9/12/16 14:05","Partial","English","54c88d963dd148e0c0eac10adab54394","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safa","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Partial",209,"Import",2,"MAJ+Jarman","Feedback assessment invitation (to raters)","MWMXo9F91o7HvoZ73","3","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,4,7,6,4,5,6,7,8,4,6,6,4,6,7,7,7,6,4,NA,6,7,6,5,6,7,6,5,6,6,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,1,4,1,1,1,0,4,2,4,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,"9/7/16 17:38","9/7/16 22:59","Complete","English","ba22b9f2fcafd0e8825f312988a30456","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Saf","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Complete",552,"Import",1,"Dr.+Adelman","Self-assessment invite (to students)","bRkgd7ux8bDulZaYw","","",3,1,4,2,2,3,3,5,4,1,2,4,2,4,4,3,1,5,3,4,3,6,4,6,6,6,4,6,4,4,6,6,6,4,4,4,6,4,8,6,6,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,2,6,2,2,6,6,2,5,6,4,1,7,5,5,4,7,3,3,5,6,7,2,5,5,2,1,7,5,5,5,7,6,5,6,3,2,6,3,5,3,7,5,5,2,2,2,2,3,3,2,3,2,3,3,3,2,2,1,6,6,6,2,6,2,6,5,6,7,5,6,6,5,6,7,6,6,5,7,7,7,6,7,5,6,7,6,1,6,5,7,7,7,0,1,1,0,1,1,0,1,0,1,0,0,1,0,4,2,3,3.34,80,7,7,7,7,7,3,4,4.5,4.5,2.5,3.5,2,2,1,3,5.3,2.875,6,5.625,3.375,4.5,2.666666667,2.333333333,1.666666667,2,2.333333333,24,25,22,12,83,6,5.230769231,6.333333333,6.333333333,5,6.666666667,7,6.666666667,6.333333333,31,82,92
806,"9/14/16 22:26","9/14/16 22:56","Complete","English","4ec9701f7335de9b2c74d402018cb447","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Saf","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Complete",552,"Import",2,"COL+Cotting","Feedback assessment invitation (to raters)","7oRBxKujWO4Fp2eaR","2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,4,6,4,4,4,6,6,6,6,6,6,4,4,4,6,4,4,4,NA,7,6,7,7,7,7,7,7,7,7,7,7,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,7,6,5,3,7,1,5,6,3,7,5,3,6,7,7,7,6,6,7,7,7,7,3,6,7,7,1,5,3,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,6.5,7,7,6.866666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,19,28,14,86,0,4.730769231,7,6.333333333,4,6,6.666666667,7,6.166666667,0,91,91
132,"9/7/16 20:48","9/7/16 22:16","Complete","English","fd684ef04ff330e441809a8742322803","Mozilla/5.0 (Windows NT 6.2; WOW64; rv:46.0) Gecko/20100101 Firefox/46.0","Mozilla/5.0 (Windows NT 6.2; WOW64; rv:46.0) Gecko/20100101 Firefox/46.0",NA,"Complete",89,"Import",1,"MAJ+Jarman","Self-assessment invite (to students)","56AGv7IZjvwTZVqDl","","",4,3,3,4,4,3,3,3,4,4,4,4,3,4,4,4,4,5,4,4,4,6,6,4,5,5,5,3,5,6,6,1,5,5,0,5,4,5,5,5,5,NA,6,6,6,5,6,4,6,6,5,6,6,6,6,6,6,5,3,6,2,4,2,5,3,5,5,5,2,5,4,5,5,4,3,5,5,2,6,2,5,6,6,2,6,2,5,2,2,5,5,5,5,2,6,3,5,3,5,3,4,3,3,0,1,3,3,2,3,2,2,4,3,2,1,2,6,6,6,2,2,6,6,2,6,6,2,6,6,6,6,4,6,6,6,5,6,6,5,5,5,5,5,5,2,5,5,5,5,5,1,1,1,1,0,0,0,1,1,1,1,0,1,0,3,1,2,2.5,36,5.75,5.5,6,5.666666667,5.733333333,3.5,4,4.5,3,4,3.5,4,3.5,3.5,4,4.55,5.5,4.555555556,5.5,3.125,4.7,3.333333333,2.666666667,2.333333333,2.666666667,2.333333333,24,24,22,24,94,5,4.769230769,5.666666667,5.333333333,5.333333333,5,5.333333333,5.333333333,5.333333333,34,81,87
343,"9/10/16 12:16","9/11/16 23:12","Partial","English","f3941a0c6c91f01b644352193794ece2","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Ver","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",NA,"Partial",139,"Import",2,"Dr.+Adelman","Feedback assessment invitation (to raters)","rPXYJKt6jw7FYkOgJ","1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,6,6,4,6,6,3,8,6,6,4,0,2,4,8,6,8,0,NA,7,6,5,3,7,7,5,5,7,7,7,6,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,1,3,4,2,0,2,4,4,4,0,1,4,7,7,7,5,5,5,7,6,7,7,6,7,7,7,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
