Response ID,Time Started,Date Submitted,Contact ID,SessionID,section,gender,prof,rotc,major,gradYr,formalExp,informalExp,VMItrain_1,VMItrain_2,VMItrain_3,VMItrain_4,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,uh_1,uh_2,uh_3,uh_4,uh_5,uh_6,uh_7,uh_8,uh_9,uh_10,uh_11,uh_12,uh_13,uh_14,uh_15,uh_16,uh_17,uh_18,uh_19,uh_20,uh_21,uh_22,uh_23,uh_24,uh_25,ili_1,ili_2,ili_3,ili_4,ili_5,ili_6,ili_7,ili_8,ili_9,ili_10,ili_11,ili_12,ili_13,ili_14,ili_15,bfi_1,bfi_2R,bfi_3,bfi_4,bfi_5,bfi_6R,bfi_7,bfi_8R,bfi_9R,bfi_10,bfi_11,bfi_12R,bfi_13,bfi_14,bfi_15,bfi_16,bfi_17,bfi_18R,bfi_19,bfi_20,bfi_21R,bfi_22,bfi_23R,bfi_24R,bfi_25,bfi_26,bfi_27R,bfi_28,bfi_29,bfi_30,bfi_31R,bfi_32,bfi_33,bfi_34R,bfi_35R,bfi_36,bfi_37R,bfi_38,bfi_39,bfi_40,bfi_41R,bfi_42,bfi_43R,bfi_44,ffmq_1,ffmq_2,ffmq_3R,ffmq_4R,ffmq_5,ffmq_6,ffmq_7R,ffmq_8R,ffmq_9R,ffmq_10,ffmq_11,ffmq_12,ffmq_13R,ffmq_14R,ffmq_15,uh-vmi_1,uh-vmi_2,uh-vmi_3,uh-vmi_4,uh-vmi_5,uh-vmi_6,uh-vmi_7,uh-vmi_8,uh-vmi_9,auth_1,auth_2,auth_3,auth_4,auth_5,auth_6,auth_7,auth_8,auth_9,auth_10,auth_11,auth_12,auth_13,auth_14,grt_1,grt_2,grt_3,grt_4,hum_1,grt_5,grt_6,grt_7,grt_8,hum_2,chalFreq,leadChal_1,leadChal_2,leadChal_3,leadChal_4,leadChal_5,leadChal_6,leadChal_7,leadChal_8,leadChal_9,leadChal_10,leadChal_11,leadChal_12,leadChal_13,sc-hw_1R,sc-hw_2R,sc-hw_3R,sc-hw_4,sc-hw_5R,sc-hw_6R,sc-hw_7R,sc-hw_8,sc-hw_9R,sc-hw_10R,dis_1R,dis_2R,dis_3,dis_4R,dis_5,dis_6,tfl_1,tfl_2,tfl_3,tfl_4,tfl_5,tfl_6,tfl_7,tfl_8,tfl_9,tfl_10,tfl_11,tfl_12,tfl_13R,tfl_14,tfl_15,tfl_16,tfl_17,tfl_18,brs_1,brs_2,brs_3,brs_4,brs_5,brs_6,narc_1,narc_2,narc_3,narc_4,narc_5,narc_6,narc_7,narc_8,narc_9,narc_10,narc_11,narc_12,narc_13,narc_14,sc-now_1R,sc-now_2R,sc-now_3R,sc-now_4,sc-now_5R,sc-now_6R,sc-now_7R,sc-now_8,sc-now_9R,sc-now_10R,gpa,uh-now,cumTime,currentDate,currentTime
183,9/11/17 20:07,9/11/17 20:55,104836764,ad83b509528d661f0c39bb3c9787c7f6,PS-344-01,1,Gornick,MSC,BI,2019,3,3,4,3,4,4,5,3,4,2,2,3,5,5,5,2,3,5,2,3,3,5,4,3,4,3,1,6,6,4,7,8,3,8,5,2,7,8,6,5,4,7,3,1,4,2,6,7,6,8,3,4,6,6,6,5,7,6,5,6,7,6,6,7,7,5,5,2,5,6,4,6,7,6,3,6,7,5,3,7,5,5,6,6,2,5,7,7,6,6,6,7,6,4,6,2,5,5,6,5,6,7,4,3,5,6,6,2,6,5,4,4,2,2,3,2,3,3,3,2,2,2,1,3,1,1,8,7,4,2,5,7,2,4,6,6,4,5,4,6,7,5,3,5,6,7,6,5,4,3,4,4,5,4,3,1,4,3,4,2,5,5,6,5,7,5,6,6,5,5,3,5,4,6,3,1,4,7,6,8,4,2,3,7,3,5,3,7,7,6,5,6,4,5,4,6,7,5,6,4,6,2,4,4,6,5,5,5,7,6,3,7,3,0,1,1,0,0,1,1,0,0,1,0,0,1,1,5,4,1,4,5,6,3,2,4,2,3.4,6,2909,9/11/17,8:55 PM
184,9/11/17 20:17,9/11/17 22:20,104836767,7e223f1718a87622360d3b5a2bf027bc,PS-344-01,2,Gornick,ASX,CS,2020,2,4,4,4,3,4,4,4,3,5,2,4,1,4,4,2,4,5,5,4,4,5,4,5,4,2,4,2,6,6,5,5,4,4,7,3,4,5,4,6,0,7,4,2,5,5,4,6,3,8,3,2,7,6,5,7,6,6,7,5,6,6,2,5,7,7,6,6,2,6,2,4,6,6,3,6,5,5,1,6,6,5,5,6,3,3,5,3,7,3,6,3,5,2,2,2,5,5,6,5,5,6,3,1,5,3,5,1,7,5,4,2,3,0,2,3,3,1,2,1,3,4,3,1,1,3,4,8,6,2,3,6,3,6,5,6,5,5,3,6,6,5,4,5,6,3,6,6,5,3,2,2,4,4,4,2,2,4,3,3,5,6,5,5,6,6,4,5,4,3,5,3,4,7,2,5,5,3,6,4,2,5,5,7,1,3,5,1,6,5,4,4,6,6,7,6,6,4,5,5,6,1,7,4,6,6,7,5,3,5,3,2,3,1,1,1,0,0,0,0,1,0,1,0,1,1,0,3,1,2,6,1,1,1,1,1,0,2.896,7,7427,9/11/17,10:15 PM
185,9/11/17 20:21,9/11/17 21:21,104219679,d5c509de9691df76df30da29c1af2960,PS-344-04,1,Jarman,ASX,IS-MC,2019,4,2,4,4,4,4,5,2,4,2,2,5,4,4,2,3,4,5,3,2,4,2,2,5,2,4,4,7,7,4,7,4,0,5,5,3,6,8,3,4,0,8,7,4,7,2,8,4,4,8,1,3,6,7,5,5,5,5,6,6,7,6,6,6,6,6,6,6,5,4,2,6,1,6,3,4,6,5,3,5,6,4,6,6,5,4,5,1,7,1,4,5,6,1,5,5,6,2,6,5,6,6,6,3,5,2,6,2,6,3,2,3,3,1,1,4,2,1,4,1,3,3,2,2,1,1,7,7,7,4,7,7,7,7,6,6,6,6,6,6,4,5,6,6,6,6,6,6,6,5,3,4,4,4,4,3,4,4,5,4,6,6,6,6,7,6,6,5,5,7,7,6,7,7,6,1,4,6,4,4,3,2,4,7,3,4,5,3,7,6,6,7,4,6,6,6,6,7,5,7,7,2,6,5,6,6,6,6,3,5,4,4,3,1,1,0,1,1,0,0,1,1,1,1,1,1,0,6,6,4,5,4,0,2,1,0,0,3.179,9,3625,9/11/17,9:21 PM
186,9/11/17 20:31,9/11/17 21:30,104219709,a033b92e5ea4a0a212b800237ee9f02f,PS-344-02,1,Gornick,MSC,IS,2019,3,4,3,4,4,4,4,2,4,4,1,5,4,5,3,5,4,5,5,5,5,3,5,5,4,5,5,3,5,7,4,5,4,7,7,2,8,5,8,8,1,8,6,4,4,4,3,7,7,8,6,8,7,7,7,5,6,5,7,7,6,7,7,6,7,6,7,6,2,3,4,6,3,6,6,5,7,6,5,6,7,6,7,7,6,5,6,2,6,6,1,6,5,6,7,6,7,4,6,5,6,3,7,3,6,5,6,1,7,5,7,3,3,1,2,2,3,1,1,2,4,4,3,1,2,3,7,8,7,5,8,8,6,8,4,6,7,7,7,6,7,5,7,2,6,7,6,7,7,4,3,3,4,3,4,3,5,3,4,4,6,7,6,6,7,7,6,7,7,7,6,5,6,6,4,1,3,6,6,6,4,2,1,8,2,5,6,2,8,7,7,6,6,7,6,6,7,6,7,6,6,2,5,6,6,6,6,6,2,5,2,7,2,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,2,0,8,0,0,0,6,0,0,2.45,9,3520,9/11/17,9:29 PM
187,9/11/17 20:35,9/12/17 11:20,104219984,d2d048dd396342b593969dbb066d7140,PS-344-09,2,Barber,MCX,CS,2018,3,4,2,3,2,3,2,1,3,4,3,4,5,4,5,2,3,4,2,4,3,5,4,4,2,4,3,4,5,4,6,7,4,2,4,2,6,6,2,7,4,6,6,3,3,4,5,5,6,6,4,6,6,6,6,5,6,5,6,6,7,7,7,6,5,7,4,2,2,5,4,3,6,6,2,5,5,3,2,6,5,5,4,5,3,6,3,6,6,5,5,3,5,4,6,5,2,5,6,6,6,6,6,2,6,3,4,6,6,3,2,3,1,2,3,2,2,2,2,2,2,1,2,2,2,2,6,8,5,4,6,8,4,7,6,6,6,6,5,7,6,6,7,5,6,5,6,7,6,3,2,3,4,5,3,3,5,4,5,4,6,5,6,6,6,7,6,4,6,5,5,7,6,7,6,3,4,6,4,5,3,4,6,7,2,2,2,1,7,6,6,6,6,7,7,5,6,6,6,6,7,1,4,6,6,7,7,6,2,6,2,5,2,1,1,1,1,0,1,0,0,0,1,0,0,1,0,8,4,1,2,6,2,4,3,1,3,3.3,7,53094,9/12/17,11:20 AM
188,9/11/17 20:37,9/12/17 21:30,104219115,be06d37b493cb5762c87aafda9e907e1,PS-344-01,1,Gornick,MC,ECE,2019,3,3,3,3,3,3,3,2,2,4,3,4,4,4,5,5,5,3,3,3,4,2,4,5,4,3,4,4,6,2,5,6,4,6,6,4,5,6,2,6,2,6,2,2,5,3,6,6,2,6,5,2,6,7,7,7,7,6,7,6,7,5,7,7,7,7,7,7,6,6,2,5,5,5,5,6,7,6,5,7,6,6,7,3,5,3,5,2,2,3,6,6,6,5,6,5,7,3,6,7,6,6,7,5,6,3,6,3,6,3,5,2,3,2,2,3,3,1,2,1,3,3,4,2,1,3,7,8,8,4,6,8,5,2,6,6,7,6,6,7,6,6,7,6,6,7,7,7,6,4,4,4,5,4,4,3,4,4,4,4,6,6,6,6,6,7,6,7,7,7,6,6,6,4,4,3,4,4,4,6,5,4,2,7,5,3,3,7,6,6,6,6,6,6,6,7,6,6,6,6,6,2,6,6,6,5,6,5,3,5,6,3,5,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,8,0,6,4,6,0,0,2.6,9,89576,9/12/17,9:30 PM
189,9/11/17 20:40,9/11/17 21:39,104836857,143b609e36822b38de096f88df436962,PS-344-11,1,Cotting,MSX,IS,2019,3,2,3,4,1,3,2,4,4,5,1,4,4,3,2,4,5,2,5,4,4,4,4,4,3,2,4,3,3,6,8,8,4,3,7,7,8,4,5,8,3,8,7,2,6,4,3,8,6,8,5,6,6,6,3,4,4,6,5,6,6,7,4,5,5,4,6,6,6,7,5,4,3,5,6,6,5,3,2,6,6,4,3,3,3,5,6,5,6,3,6,5,7,6,6,6,6,3,5,5,6,6,5,6,5,3,3,2,5,5,6,2,1,1,3,1,3,3,3,3,3,3,1,3,3,2,7,7,6,7,4,7,7,2,3,6,6,4,6,6,3,5,6,6,6,3,6,5,5,4,2,5,4,3,4,4,3,4,3,4,6,6,6,7,6,6,6,4,6,6,7,6,6,6,6,5,2,6,6,6,3,3,4,9,7,3,5,1,9,6,6,5,2,6,7,6,5,6,6,6,6,2,3,4,4,5,6,5,1,5,3,6,4,1,0,1,1,1,0,1,1,1,1,0,0,1,0,4,6,3,6,3,5,3,3,2,2,2.54,7,3541,9/11/17,9:39 PM
190,9/11/17 20:40,9/12/17 23:32,104836859,1eae4961a89582e45105fafe15edfeb4,PS-344-11,1,Cotting,NSC,ME,2019,3,4,2,4,3,4,4,2,4,5,3,5,3,5,5,4,4,5,3,1,5,4,4,5,5,5,5,6,6,4,2,6,4,7,7,5,7,6,6,7,4,8,8,8,4,7,7,7,5,8,4,3,6,6,7,5,6,3,6,7,6,7,6,6,6,5,7,7,5,5,2,6,5,5,2,6,7,6,1,7,1,5,7,7,3,6,6,3,6,4,5,6,3,5,7,3,7,5,6,5,6,7,6,2,6,4,7,1,6,6,6,1,3,3,1,3,4,2,3,2,3,4,3,3,1,2,6,7,6,4,7,7,5,8,6,6,7,6,4,6,7,6,7,6,6,7,6,7,6,5,3,4,5,4,3,4,2,4,3,3,6,6,6,6,6,7,6,7,7,6,6,6,6,6,7,4,6,2,7,3,6,2,0,7,3,7,3,8,8,6,6,6,6,6,7,7,7,7,7,6,6,2,5,5,5,6,7,6,5,6,3,5,3,1,0,1,0,0,1,0,1,0,1,0,0,1,0,4,5,2,6,2,7,3,7,0,0,3.8,7,96712,9/12/17,11:32 PM
191,9/11/17 20:42,9/12/17 10:33,104836768,59fd208a7ba4fee3245af46ce26c2903,PS-344-02,1,Gornick,MSX,CS,2021,2,2,3,3,3,3,3,4,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,3,2,4,4,4,4,4,4,6,5,3,5,4,4,4,2,7,4,4,6,6,6,6,6,4,6,6,6,6,5,6,6,6,6,3,2,6,1,5,5,5,1,4,5,6,2,6,3,5,6,3,5,2,5,2,6,4,6,4,5,3,5,2,6,5,6,6,6,6,7,3,5,5,6,6,6,2,5,3,3,1,2,2,3,2,2,2,2,2,2,2,2,2,8,8,8,4,7,7,6,6,7,4,5,5,5,4,5,5,5,4,4,4,4,4,4,3,2,3,4,3,2,3,3,3,3,3,6,6,6,6,5,5,5,6,6,6,6,6,6,5,5,5,5,2,5,5,4,2,2,5,5,7,7,5,3,4,5,5,5,5,5,4,5,5,5,4,4,5,5,4,5,5,6,5,6,5,5,5,5,1,1,0,0,1,1,1,1,1,1,1,1,1,0,4,6,4,6,4,4,4,4,4,4,,4,49886,9/12/17,10:33 AM
192,9/11/17 20:48,9/12/17 19:53,104836810,7a2fcdeda73d0c40902caa5b8d66fb43,PS-344-06,1,Jarman,MSX,EC,2020,2,2,3,3,3,3,4,4,4,2,4,4,5,4,5,3,4,4,4,5,4,3,1,5,5,4,5,6,4,2,2,3,3,3,6,4,4,4,3,5,2,6,4,0,5,0,3,5,6,7,2,0,6,6,5,6,6,5,5,6,5,6,6,6,6,6,6,6,4,6,4,5,4,6,5,5,6,6,4,6,6,5,6,5,2,6,5,3,6,5,4,4,5,5,6,5,4,4,6,6,6,6,6,5,4,3,5,1,6,5,3,3,2,0,0,0,4,1,2,0,3,0,2,0,0,3,7,6,3,0,5,8,7,7,3,5,5,5,5,4,5,5,4,3,5,5,4,4,5,3,2,2,4,4,2,4,4,3,4,4,6,5,5,4,4,5,5,4,5,4,4,5,4,7,2,3,4,5,5,3,4,3,3,5,4,5,5,4,6,5,5,4,4,5,5,5,5,5,4,5,4,3,4,4,4,5,5,4,4,4,4,3,5,1,1,1,1,1,0,0,0,1,1,1,1,1,0,4,4,2,3,3,4,3,3,1,1,,5,83097,9/12/17,7:52 PM
193,9/11/17 20:53,9/11/17 22:27,104856716,23f4922d69f46f53399bd9bae8423f09,PS-344-07,M,Barber,AS,EC,2019,1,2,1,1,2,2,2,1,2,3,4,3,4,4,5,2,2,5,3,3,2,4,3,4,3,3,3,4,4,5,7,6,6,5,4,4,7,6,4,8,3,7,6,2,5,2,5,7,6,8,4,6,6,7,6,6,6,5,6,6,6,7,5,6,6,6,5,6,3,4,1,3,4,6,3,5,4,5,1,5,3,3,6,7,4,2,4,4,7,3,6,4,3,2,2,1,5,3,7,5,5,6,6,1,5,2,3,6,7,5,5,0,1,2,1,3,1,3,2,1,3,2,1,1,0,3,7,8,7,6,4,7,4,8,6,6,6,5,6,5,7,6,6,5,6,6,6,6,6,3,3,4,4,5,2,4,5,4,5,2,3,4,4,5,3,5,4,3,4,5,4,5,3,7,5,2,5,2,6,4,4,1,3,6,6,7,6,5,7,5,6,4,5,6,6,4,6,4,4,6,5,3,4,4,5,6,7,4,3,5,3,3,3,1,1,0,0,1,0,0,1,0,1,1,0,1,0,2,6,1,6,2,5,1,5,1,1,,7,5604,9/11/17,10:26 PM
194,9/11/17 21:05,9/11/17 22:03,104218960,32e6d5a2b5abe9841687864341aa6610,PS-344-02,1,Gornick,MSC,IS-MC,2019,3,3,3,3,3,4,4,2,3,4,1,5,4,4,4,3,5,5,5,4,5,3,4,5,4,2,3,7,7,4,6,6,7,7,7,6,4,4,4,6,3,6,5,4,4,3,6,6,6,7,5,5,7,7,7,7,7,7,7,7,6,7,6,7,7,7,7,3,4,6,2,7,5,7,3,7,7,6,3,6,6,7,5,3,3,5,7,5,7,3,6,7,7,6,7,3,6,6,6,7,7,3,3,3,6,2,6,1,6,3,7,4,4,1,1,3,2,1,3,2,4,2,2,2,1,4,8,8,6,6,6,8,5,8,7,6,6,7,7,7,7,7,7,6,6,7,6,7,6,3,5,2,4,4,2,2,4,5,5,3,6,7,7,6,6,6,6,7,7,7,6,7,6,4,2,2,6,2,2,2,7,2,2,8,3,6,3,8,8,7,7,7,5,6,6,7,7,7,5,7,7,2,6,6,5,6,7,7,2,6,2,6,3,1,0,0,1,1,0,1,1,1,1,1,1,1,1,3,2,1,7,1,2,2,7,2,2,3.2,9,3505,9/11/17,10:03 PM
195,9/11/17 21:06,9/11/17 21:37,104218989,c9ac62745d873177d337fdf061cc3226,PS-344-09,2,Barber,AS,BI,2018,1,4,4,3,4,4,4,2,5,4,2,2,2,5,5,3,5,5,3,4,3,1,3,4,5,1,2,2,4,1,3,6,1,3,7,1,3,4,5,8,1,6,4,0,3,4,2,7,5,7,6,0,6,6,6,5,6,5,5,6,5,7,6,5,4,6,6,4,5,7,6,5,3,6,2,5,6,4,3,5,7,5,4,5,3,3,6,4,1,2,4,3,7,5,6,3,7,5,6,6,6,5,4,5,6,2,7,2,6,1,4,4,4,1,1,2,2,0,2,3,1,2,4,1,2,1,6,8,8,4,8,8,1,4,8,7,7,3,4,7,6,6,6,7,6,5,7,7,7,2,3,3,5,4,3,2,5,5,5,2,5,4,5,6,3,6,5,2,5,4,2,5,2,6,4,2,4,6,4,5,2,2,3,8,4,9,2,1,9,7,5,7,4,7,6,7,6,6,6,6,6,2,5,6,7,7,6,5,2,6,2,5,2,0,1,1,0,0,1,0,0,0,1,1,1,0,0,2,0,0,8,0,0,0,7,0,0,3.05,9,1868,9/11/17,9:37 PM
196,9/11/17 21:18,9/11/17 22:24,104218992,46b4a39b98311754124968b4fe7fa281,PS-344-06,1,Jarman,MSC,IS,2018,3,3,3,4,2,4,4,2,5,5,3,5,5,4,5,5,5,5,3,5,5,4,3,5,4,5,4,5,3,6,4,6,3,5,8,4,5,6,7,8,6,5,4,6,3,4,5,6,6,8,2,4,6,7,7,6,7,5,7,7,7,7,6,7,7,7,5,7,5,5,1,6,3,7,7,7,7,6,4,6,6,5,7,7,6,4,7,7,7,4,7,7,7,3,7,5,4,5,7,6,7,7,7,3,7,6,7,2,6,5,1,4,2,3,2,3,4,4,1,4,2,3,2,3,3,4,7,7,7,5,7,8,6,6,6,7,6,3,5,4,4,4,4,3,4,5,5,3,1,3,4,4,5,5,3,4,5,5,5,4,6,7,6,7,7,7,6,7,7,6,7,7,7,6,7,2,4,4,4,6,6,3,4,9,7,7,4,4,8,5,6,6,7,6,5,6,7,5,5,7,4,3,5,6,7,5,6,5,6,3,4,6,4,1,1,1,0,1,1,0,1,1,1,1,0,1,0,8,7,8,5,4,8,3,2,4,4,2.42,7,3992,9/11/17,10:24 PM
197,9/11/17 21:19,9/12/17 23:13,104836785,9b4f6612250de5a7f9738f689aa1be34,PS-344-03,1,Gornick,MCX,CE,2020,2,2,3,3,3,3,4,3,3,4,2,4,4,2,4,4,5,4,4,5,5,4,3,4,4,5,5,4,2,2,4,6,0,3,6,2,5,2,3,5,2,6,2,0,3,4,4,4,5,8,3,4,6,7,4,5,6,6,7,4,6,7,5,5,6,7,5,4,3,5,1,6,4,5,5,6,7,7,1,6,5,7,4,5,6,5,6,4,6,4,5,4,3,2,5,2,2,5,7,7,7,5,5,1,6,5,5,5,5,7,5,0,3,3,2,3,4,1,2,2,4,3,3,2,2,3,5,7,5,2,2,7,1,4,4,4,5,4,5,5,6,6,7,4,5,6,6,5,6,4,3,3,4,4,2,3,4,4,5,3,5,5,5,6,4,5,6,5,6,4,3,5,4,6,6,5,3,4,6,5,4,4,4,9,3,7,3,3,8,5,5,4,5,6,6,5,6,4,4,6,6,2,4,4,5,6,6,6,3,6,5,5,3,1,0,0,1,0,0,0,1,1,1,1,1,1,0,6,7,2,4,5,6,4,3,3,5,2.5,4,93196,9/12/17,11:12 PM
198,9/11/17 21:33,9/11/17 22:33,104836835,004ca79e61a81afbe3003954583c58cd,PS-344-09,2,Barber,AS,PS,2019,3,3,1,1,2,2,2,1,5,3,4,2,5,5,5,2,1,5,2,4,1,5,5,5,2,3,2,6,4,4,8,8,8,4,6,4,6,6,4,6,4,6,6,1,6,4,4,4,1,8,6,8,7,7,7,5,6,4,6,4,5,6,6,5,6,7,6,1,2,6,1,3,6,6,2,5,4,2,1,7,5,5,4,5,1,6,3,6,7,1,4,2,3,5,7,5,3,7,7,6,5,5,4,2,6,6,6,3,6,5,6,3,3,1,2,3,0,2,1,1,0,1,2,1,1,2,6,6,2,0,6,6,1,4,6,6,6,2,4,6,6,6,7,4,5,6,6,6,5,3,2,3,4,4,2,2,4,3,4,2,6,4,3,6,3,6,6,5,5,5,6,6,6,3,2,1,6,1,4,2,5,2,2,5,6,2,7,7,6,6,6,5,6,7,7,6,7,5,7,7,7,1,4,4,5,6,7,6,3,5,3,3,3,0,1,1,1,1,1,0,0,1,1,0,0,1,0,3,0,1,5,1,2,1,6,1,1,,7,3601,9/11/17,10:33 PM
199,9/11/17 22:05,9/12/17 22:22,104836755,3c0eb62542227e99ae5cb0273a9633c5,PS-344-01,1,Gornick,MS,PS,2019,2,3,3,3,3,3,4,2,1,2,2,3,2,4,4,3,3,4,4,2,5,2,4,5,5,3,4,6,7,5,6,6,6,6,7,4,4,6,6,6,3,6,3,1,5,6,7,6,7,7,5,6,6,6,7,5,6,6,5,7,6,6,6,7,5,6,6,5,4,5,2,4,6,6,6,5,7,3,2,5,5,4,5,5,4,5,7,2,3,3,6,4,3,5,3,5,5,2,6,5,5,6,5,3,5,2,5,5,6,6,2,3,2,3,1,3,2,1,3,3,2,1,3,3,3,2,6,6,4,3,7,6,6,6,6,5,5,6,6,6,6,6,6,4,5,6,6,6,6,3,2,4,3,4,3,4,3,3,4,2,5,4,5,5,4,5,5,4,6,3,4,5,4,4,5,3,4,5,4,3,5,3,3,7,3,5,2,2,6,5,6,5,2,5,5,5,6,6,3,5,5,2,5,5,3,5,5,5,3,6,2,5,3,1,1,1,1,1,0,0,1,0,1,0,1,1,0,3,5,4,6,4,3,2,6,1,1,2.2,8,87385,9/12/17,10:21 PM
200,9/5/17 11:20,9/12/17 1:00,104218958,b8a62504b05187acf1395026de9aff2a,PS-344-08,1,Barber,NSX,ECE,2019,2,3,4,4,4,4,3,1,5,2,2,4,3,4,4,3,4,5,4,3,4,3,3,4,4,5,4,6,5,6,6,7,8,6,7,7,8,8,5,8,7,8,8,6,7,8,7,7,5,8,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,4,2,6,1,5,2,7,2,6,7,7,2,7,4,5,6,6,1,1,6,1,6,1,6,4,4,2,7,2,6,3,7,6,6,5,7,2,6,2,6,2,7,2,2,3,3,0,0,3,2,1,2,0,3,3,2,2,1,1,3,6,3,2,2,6,2,3,3,6,5,4,5,5,6,6,7,6,6,6,6,6,6,2,4,2,5,3,2,2,5,4,4,4,5,5,6,5,5,7,5,5,7,5,5,7,5,7,3,0,7,3,6,0,7,0,0,8,5,2,7,2,7,6,6,5,6,6,6,6,6,5,6,6,6,1,6,5,6,6,6,7,2,7,6,6,2,1,0,0,1,1,0,0,1,0,1,1,0,1,0,5,2,0,7,3,5,0,6,0,0,2.814,8,567619,9/12/17,12:59 AM
201,9/11/17 22:18,9/12/17 7:41,104836864,35ea764d48436e98e8bf4455bdd03768,PS-344-11,1,Cotting,MCC,ECE,2019,3,2,3,4,4,4,4,5,2,4,2,2,5,3,3,2,4,3,5,2,3,4,5,4,2,5,1,8,8,8,8,6,8,8,8,7,6,8,5,8,4,8,4,4,6,8,8,8,8,8,8,8,7,6,7,6,7,4,7,7,7,7,7,7,7,7,7,3,6,7,1,6,6,4,1,7,7,7,2,7,3,7,7,2,1,1,7,5,7,1,7,7,7,2,7,1,6,1,3,7,7,7,5,4,7,1,7,4,3,1,2,4,2,0,2,4,2,1,1,3,4,1,4,1,0,3,8,8,8,8,8,8,8,8,8,7,7,6,7,6,5,7,5,7,7,7,7,7,6,4,5,3,5,4,1,1,5,5,4,4,7,7,7,7,7,7,7,7,7,7,6,7,7,1,1,1,8,1,1,0,8,0,0,9,2,5,5,1,8,7,7,7,5,7,7,7,7,7,5,7,7,1,7,7,6,7,7,7,1,7,1,7,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,3,0,8,0,0,0,8,0,0,3,9,33763,9/12/17,7:41 AM
202,9/11/17 22:41,9/12/17 0:00,104836866,82cae4e02779730c16b658a97b6997bc,PS-344-11,1,Cotting,MSC,IS,2019,3,4,3,3,4,4,4,3,2,5,3,5,3,5,3,2,5,4,5,4,5,4,5,5,4,5,4,4,6,4,8,8,4,8,8,6,8,6,8,8,4,8,8,6,8,4,6,8,5,8,5,3,6,7,7,7,7,5,5,6,5,7,7,7,7,7,7,5,5,6,2,6,7,5,5,7,7,6,3,7,4,6,5,6,5,5,7,6,6,3,6,6,4,3,6,3,7,6,7,6,6,6,5,4,5,3,7,1,5,5,7,3,4,2,2,2,4,0,1,4,3,4,4,1,3,2,8,8,8,6,8,8,5,8,6,6,6,7,7,7,6,6,7,5,7,7,7,5,7,4,5,3,5,4,3,2,4,5,5,0,4,6,5,5,5,7,4,7,6,7,6,5,4,2,6,0,5,0,3,2,6,0,0,9,5,1,1,1,9,5,6,7,7,7,6,7,7,7,7,7,7,1,7,7,7,7,5,7,1,7,1,7,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,2,6,4,4,0,0,2,6,1,0,3.3,9,4704,9/11/17,11:59 PM
203,9/11/17 22:56,9/11/17 23:46,104219614,fff0b5ed5c38586f685cf3d56e5aeb46,PS-344-09,1,Barber,MSC,HI,2018,2,3,2,3,3,3,3,2,3,3,4,3,4,3,4,2,3,3,4,3,3,4,3,3,4,4,2,2,3,3,4,5,5,5,5,5,6,6,6,7,6,6,5,6,6,6,5,5,5,5,6,5,5,5,5,4,5,3,6,6,5,5,6,5,6,5,5,5,3,6,3,6,6,6,4,5,6,6,2,6,4,6,6,5,3,3,6,6,6,3,6,6,5,3,5,4,4,3,6,6,6,4,6,4,5,3,6,4,6,3,6,3,3,2,3,2,3,3,3,1,1,2,2,1,1,2,8,8,8,6,8,8,8,8,8,5,6,6,6,6,6,7,7,6,6,7,6,7,7,3,3,2,5,5,3,2,5,5,5,4,7,6,6,6,7,6,7,6,6,7,6,7,5,4,4,1,6,4,4,3,5,4,3,7,3,3,5,3,5,5,5,6,4,4,5,5,5,6,6,6,5,3,5,5,5,6,5,5,5,6,6,6,5,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,2,2,3,4,2,2,1,1,3.2,9,3012,9/11/17,11:46 PM
204,9/10/17 22:01,9/12/17 0:06,104836818,33666cf2bf2b26b0440e57b3d03f0b84,PS-344-07,2,Barber,AS,PS,2019,1,3,3,3,3,3,4,2,4,4,4,4,2,4,4,2,3,4,4,3,3,1,4,4,4,2,3,6,4,6,5,8,6,4,6,6,2,4,6,8,6,8,4,6,6,3,6,8,5,4,4,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,6,5,5,6,5,5,7,6,5,4,5,4,1,6,6,6,4,6,3,3,6,6,6,5,6,6,3,4,6,5,6,6,6,6,6,6,4,2,3,2,6,3,6,5,4,4,1,2,2,3,3,3,3,2,2,3,1,2,2,2,8,8,8,2,8,8,4,8,4,2,2,2,2,2,1,3,1,7,6,3,2,2,1,4,4,2,5,4,2,2,4,4,4,4,6,6,6,5,6,6,6,6,6,6,4,6,6,6,6,3,4,4,4,4,3,4,2,7,4,2,7,7,5,5,5,5,6,6,6,6,6,4,6,6,6,2,6,6,6,6,6,5,2,6,2,4,2,1,1,1,1,1,1,0,0,0,1,1,0,1,0,6,6,1,6,1,4,4,2,4,2,2.89,9,93859,9/12/17,12:05 AM
